8903183500010,8903183500010,ClassmateWaxCrayons12shades,10,7.1,NoteBook,000,80
8906035936043,8906035936043,KhyatPenHolder,85,55,PenHolder,000,2
8903183301754,8903183301754,ClassmateOctaneGelPen,10,7.1,PensandRefills,000,10
242,242,VinpetWaterBottle,85,40,Bottles,000,3
174,174,EasyFreshWaterBottle,80,30,Bottles,000,3
8904216506139,8904216506139,PigeonWaterBottleSteel,369,190,Bottles,000,7
24651,24651,ViratJuteBag,820,465,BagsandVallets,000,1
24981,24981,ViratJuteBag,845,498,BagsandVallets,000,1
11382,11382,CampusLeatherMensVallet,250,138,BagsandVallets,000,1
11442,11442,WoodlandLeatherMensVallet,275,144,BagsandVallets,000,1
11652,11652,MontBlancLeatherMensVallet,320,165,BagsandVallets,000,1
109,109,SkylookBag,265,135,BagsandVallets,000,2
33,33,SYTeddyBag,695,450,BagsandVallets,000,1
99,99,BossBag,725,345,BagsandVallets,000,3
249,249,AJuteBag,710,300,BagsandVallets,000,1
6955636183815,6955636183815,PhotoframeStickerRoomDécor,95,76,Stickers,000,2
6945217735304,6945217735304,AluminiumRuler12Inches,40,13.3333333333333,Rulers,000,3
6945217735151,6945217735151,AluminiumRuler6Inches,30,6,Rulers,000,5
201,201,FancyPlasticScale12Inches,50,25,Rulers,000,2
6938684603443,6938684603443,FancyDiary,75,60,Diary,000,3
153,153,StickyNotesSetFancy,95,76,StickyNotes,000,3
206,206,FancyTapeGlitter,8,6.4,TapeandDispensers,000,10
330,330,FancyTape,10.8333333333333,8.66666666666667,TapeandDispensers,000,12
185,185,RibbonRoll,40,32,Ribbons,000,6
8680152455532,8680152455532,FancyCombCharacter,25,20,Fancy,000,8
8902442211148,8902442211148,CraftPaper25SheetSmall,10,10,Paper,000,5
6923655508919,6923655508919,WoodenMechanicalPencil,45,32,PensandRefills,000,6
100,100,PlasticTray,45,35,Tray,000,4
220,220,A3LaminationPouch,13,10,Pouches&Tags,000,25
210,210,LegalLaminationPouch,8,6,Pouches&Tags,000,25
6927972112040,6927972112040,IDCardLaminationPouch,85,65,Pouches&Tags,000,5
34,34,IDCardLanyard,4,2.75,Pouches&Tags,000,100
67,67,IDCardHolderPlasticLandscape,2,0.8,Pouches&Tags,000,100
205,205,IDCardHolderPlasticPortrait,3.25,1.38,Pouches&Tags,000,100
115,115,IDCardHolderPlasticPortraitB3,3.25,2.28,Pouches&Tags,000,50
154,154,PVCIDCardBlank,5,3.2,Pouches&Tags,000,25
137,137,BrightOfficeA4PaperCutter,775,495,Machines,000,1
173,173,ChartPaper,5,3.08333333333333,Paper,000,36
150,150,SpiralSpringSmall,175,140,SpiralSprings,000,1
45,45,SpiralSpringMedium,175,140,SpiralSprings,000,1
9,9,SpiralSpringLarge,190,150,SpiralSprings,000,1
246,246,BindingPouchSheetClear,4,2.4,Binding,000,100
270,270,BindingPouchSheetWhite,3.5,2.1,Binding,000,100
8906061466828,8906061466828,Chrome2TierDocumentTrayMetal,560,392,Tray,000,1
8906061466835,8906061466835,Chrome3TierDocumentTrayMetal,680,476,Tray,000,1
6921734975065,6921734975065,DeliAutomaticNumberingMachine,700,490,Machines,000,1
6921734991386,6921734991386,DeliPenHolderHome,130,90.9,PenHolder,000,1
6921734991522,6921734991522,DeliPenHolderPointColour,130,90.95,PenHolder,000,2
8906061466880,8906061466880,WireDustbinChrome,240,168,DustBins,000,3
8906028939433,8906028939433,PapergridShortNoteBook84PagesRuled,15,10.1952380952381,NoteBook,000,336
8906028939440,8906028939440,PapergridShortNoteBook84Pages,15,10.1952380952381,NoteBook,000,336
8906028939501,8906028939501,PapergridShortNoteBook196PagesRuled,30,16.9994047619048,NoteBook,000,168
8906028930720,8906028930720,PapergridShortNoteBook136PagesA4,45,30.5962962962963,NoteBook,000,108
8906028930874,8906028930874,PapergridShortNoteBook172PagesA4,40,27.195,NoteBook,000,120
126,126,ManiMarkBindingRoll4Meter,45,16.5,Binding,000,5
38,38,HMPVCRoll4Meter,50,16.5,Binding,000,6
165,165,LadiesSlingPouchBag,210,175,BagsandVallets,000,2
6935257000142,6935257000142,CraftScissorssetof2pcs,130,39,Scissors,000,2
129,129,ArtlineWhiteboardMarker157RIBlack,25,15,Markers,000,10
172,172,ArtlineWhiteboardMarker157RIBlue,25,15,Markers,000,10
146,146,ArtlineWhiteboardMarker157RIRed,25,15,Markers,000,10
32,32,ArtlinePermanentMarker107RIBlack,20,12.5,Markers,000,10
31,31,ArtlinePermanentMarker107RIBlue,20,12.5,Markers,000,10
27,27,ArtlinePermanentMarker107RIRed,20,12.5,Markers,000,10
8902982002138,8902982002138,ArtlineStampPadSmall,30,22.5,StampPad,000,5
8902982001391,8902982001391,ArtlineGlueStick,20,12.5,Glue,000,30
8902982001513,8902982001513,ArtlineCorrectionPen7ml,25,14.65,CorrectionPen,000,10
8902982004965,8902982004965,ArtlineBoxOsum,100,59,Box,000,5
8902982001827,8902982001827,ArtlinePencilExamateUltraDark,7,5.25,Pencils,000,50
8902982001988,8902982001988,ArtlineMechanicalPencil0.7mm,20,15,Pencils,000,10
8902982500122,8902982500122,ArtlineWaxCrayons12Shades,10,7.5,Crayons,000,11
8902982300067,8902982300067,ArtlinePosterColourSet6shades,90,67.5,Drawing,000,2
8902982701802,8902982701802,ArtlineModelingClayKidohSoft,100,75,Clay,000,3
8902982702403,8902982702403,ArtlineModelingClaySquareKidoh,150,112.5,Clay,000,3
8902982504120,8902982504120,ArtlineJuniorJumboWaxCrayons12Shades,40,30,Crayons,000,3
8902982503123,8902982503123,ArtlineJumboWaxCrayons12Shades,50,37.5,Crayons,000,3
8902982101060,8902982101060,ArtlineTriart6DuoColourPencilssetof6,60,45,Drawing,000,5
8902982101107,8902982101107,ArtlineTriart10DuoColourPencilssetof10,100,75,Drawing,000,5
8902982101152,8902982101152,ArtlineTriart15DuoColourPencilssetof15,150,112.5,Drawing,000,5
8902982101206,8902982101206,ArtlineTriart20DuoColourPencilssetof20,200,150,Drawing,000,5
8902982200121,8902982200121,ArtlineClassicSketchPens12Shades,30,21,Drawing,000,10
8902982350123,8902982350123,ArtlineWaterColourCakes12Shades,35,26.25,Drawing,000,3
26,26,ArtlinePermanentMarkerInk,25,20,Markers,000,10
9788183859080,9788183859080,LooneyLionDrawingBook,99,69.5,Drawing,000,1
9788183859066,9788183859066,HoneyHorseDrawingBook,99,69.5,Drawing,000,1
9789385175732,9789385175732,LearntoWriteNumberBook,40,24,Book,000,2
189,189,ProgressiveCursiveMethod,50,30,Book,000,8
19,19,MalayalaBalapadam,25,15,Book,000,2
17,17,PSCLastGradeSuperRankFileBrilliant,150,105,Book,000,1
179,179,Co-operativeBankClerk/CashierRankFileAnand,350,245,Book,000,2
224,224,KTETRankFilePaper1&2Anand,300,210,Book,000,1
16,16,PSCLastGradeRankFileTalent,285,199,Book,000,1
15,15,PSCLastGradeQuestionBank60,300,210,Book,000,1
90,90,LDCQuestionBank,150,105,Book,000,1
13,13,PSC/LDCQuestionBank,300,210,Book,000,1
11,11,PSCPreviousYearQuestion&Answers,300,210,Book,000,1
9789383760206,9789383760206,EnglishMalayalamPocketDictionary,30,21,Book,000,2
9789383760619,9789383760619,ArabikkadhakalKuttikalkMalayalam,50,30,Book,000,1
10,10,PakshikalChirakullaSevakar,20,14,Book,000,1
9789383876228,9789383876228,KittunnathilPaathi,20,14,Book,000,1
9789384321611,9789384321611,GulliversTravels,20,14,Book,000,1
9789382515661,9789382515661,Lokathbhuthangal,20,14,Book,000,1
9789385554582,9789385554582,SathyathinuSammanam,20,14,Book,000,2
9789382776413,9789382776413,SindrellaMalayalam,20,14,Book,000,1
9789385175114,9789385175114,MyFirstBook,20,14,Book,000,2
9789384736415,9789384736415,NurseryRhymes,20,14,Book,000,2
9789385554384,9789385554384,PuzzlesandRiddles,20,14,Book,000,1
196,196,MiniColouringBook,20,14,Book,000,2
9789383760107,9789383760107,DrawandColourCartoonsfromAlphabets,20,14,Drawing,000,1
9789382116417,9789382116417,KunjikkadhakalumKavithakalum,20,14,Book,000,1
9789382515654,9789382515654,SudokuPuzzles,20,14,Book,000,2
9789384736088,9789384736088,MyBigABC,20,14,Book,000,2
9789385554858,9789385554858,KidsColouringBook,20,14,Book,000,2
9789382116820,9789382116820,EasytoDraw,20,14,Drawing,000,2
9788183851220,9788183851220,ColourFun,45,31.5,Book,000,2
9789382515203,9789382515203,BalapaadamKadhakalumkavithakalum,30,21,Book,000,1
9789382515753,9789382515753,EnglishMalayalamHindiAksharamala,30,15,Book,000,3
9789382515326,9789382515326,ReadandWriteABC,30,21,Book,000,2
35,35,PreSchoolAksharamala,30,21,Book,000,1
9789386531285,9789386531285,AamayumMuyalumStories,70,49,Book,000,1
9789386531292,9789386531292,TheHareandtheTortoise,70,42,Book,000,1
9789383760626,9789383760626,EverLovedArabianStories,60,42,Book,000,1
9789382515777,9789382515777,AGoodFriendIllustrated,60,42,Book,000,1
9789383760039,9789383760039,DrawingandColouringBooks,20,14,Drawing,000,1
9789382776949,9789382776949,RasakaramayaBalaKadhakal,30,21,Book,000,2
9789384736767,9789384736767,CindrellaEnglish,30,21,Book,000,2
9789385175008,9789385175008,ManappadamEnjuvadi,30,21,Book,000,2
9789382515548,9789382515548,TableBook,30,21,Book,000,2
7,7,NewWayABC,30,21,Book,000,2
9789385175879,9789385175879,AthbhuthaKadhakal,60,42,Book,000,1
9789383876020,9789383876020,PickStickDrawColourBirdsandAnimals,40,24,Drawing,000,2
9789385175893,9789385175893,SchoolAtlas,50,33.5,Book,000,2
9789380679419,9789380679419,PlaywithCrayons,30,21,Book,000,1
9788187782285,9788187782285,PlaywithCrayonsReadwells,30,21,Book,000,1
9789380679402,9789380679402,PlaywithCrayons,30,21,Book,000,1
9789380679341,9789380679341,PlaywithColours,30,21,Book,000,1
9788178130385,9788178130385,DottoDotFun1to100,25,17.5,Book,000,1
9789350893982,9789350893982,MyBookofArtandCraft,70,49,Book,000,1
4,4,ShabdhRachna,70,49,Book,000,1
9789350330746,9789350330746,ColouringBookTransport,40,28,Book,000,1
9788179201497,9788179201497,PencilShadiing,60,42,Book,000,1
155,155,8001GKQuestion,30,15,Book,000,1
9789386360694,9789386360694,CopyColourFlowers,60,30,Book,000,3
9789386360663,9789386360663,CopyColourCartoons,60,30,Book,000,4
9789386360656,9789386360656,CopyColourAnimals,60,30,Book,000,2
9789386360649,9789386360649,CopyColourBirds,60,30,Book,000,3
9789385172434,9789385172434,NurseryRhymes,60,42,Book,000,1
3,3,SyntheticChartWorldBig,175,120,Chart,000,1
8901198113317,8901198113317,LuxorConvergeNotePadsmallRuled,15,11.25,NoteBook,000,5
8901198114468,8901198114468,LuxorConvergeNotePadBigRuled,35,26.25,NoteBook,000,12
8901198114475,8901198114475,LuxorConvergeNotePadMed,25,18.75,NoteBook,000,12
1234,1234,ZebronicsOpticalMouseArrow,191,120,ITProducts,000,5
200,200,USBDataCableBlack,120,25,ITProducts,000,5
202,202,USBDataCableWhite,75,15,ITProducts,000,10
203,203,TravelChargerMulti,150,60,ITProducts,000,5
400,400,DualUSBAdapterforCar,120,48,ITProducts,000,3
401,401,DualUSBAdapterPlug,120,48,ITProducts,000,3
402,402,Auxcable,75,22,ITProducts,000,10
403,403,ZebronicsHeadset,235,90,ITProducts,000,2
9022762,9022762,USBMemory8GBScanDisk,450,310,ITProducts,000,1
619659129743,619659129743,USBMemory16GBScanDisk,540,350,ITProducts,000,2
404,404,Vivo/OppoHeadset,175,60,ITProducts,000,2
405,405,ForexUniversalHeadset,165,50,ITProducts,000,1
406,406,WagesSlipBook,30,14,Book,000,10
407,407,CashVoucherBook,35,20,Book,000,5
408,408,CashEnvelope,5,2.24,Book,000,25
409,409,EssarEstimateBook,55,34,Book,000,5
410,410,MarshalReceiptVoucher,35,20,Book,000,5
411,411,CasioCalculatorMJ-120D,425,340,Calculator,000,2
412,412,PuzzleGame,75,35,Game,000,4
413,413,ZebronicsKeyboardUSB,292,205,ITProducts,000,4
